X1,X2,X3,X4,X5,X6,X7,X8,Y
0.85,747.2,360.62,219.02,6.86,4.45,0.3,2.14,55.91
0.9,609.55,371.63,162.9,4.3,4.23,0.19,0.69,66.88
0.74,707.43,283.11,155.36,6.05,4.04,0.22,0.52,64.7
0.78,671.36,269.15,206.67,5.78,2.08,0.27,3.93,34.58
0.83,727.99,414.16,131.89,5.52,4.4,0.2,4.44,115.34
0.67,783.89,360.11,217.56,6.83,4.07,0.23,4.07,65.72
0.64,591.43,321.68,119.75,6.12,4.12,0.31,0.14,76.27
0.9,783.45,396.89,180.16,4.84,2.2,0.34,1.18,82.94
0.69,673.58,331.52,120.34,3.56,2.49,0.09,3.48,87.63
0.74,806.51,401.99,131.05,4.26,3.99,0.11,0.16,113.44
0.92,607.72,299.61,183.38,5.33,2.59,0.29,4.55,50.48
0.65,740.03,328.22,141.99,4.78,4.23,0.25,4.33,88.65
0.92,757.62,333.75,166.13,6.35,4.03,0.08,2.44,78.75
0.87,528.13,328.4,136.17,3.61,2.75,0.12,0.9,54.11
0.86,708.04,282.72,123.89,5.97,2.26,0.18,3.13,83.27
0.94,793.29,378.97,147.83,5.81,2.57,0.4,0.72,96.32
0.65,638.41,413.98,118.28,4.99,4.16,0.36,3.3,107.64
0.67,622.66,412.21,217.13,6.14,3.38,0.03,1.56,50.87
0.8,523.07,278.09,161.43,5.97,4.15,0.24,2.46,46.17
0.85,632.6,327.95,194.33,3.6,2.73,0.3,0.7,45.19
0.68,538.15,366.43,182.26,5.07,2.53,0.02,2.74,48.11
0.87,741.27,399.35,192.34,4.55,3.68,0.13,1.95,73.32
0.98,794.69,321.64,195.38,6.28,4.16,0.15,2.72,68.26
0.62,524.59,278.47,131.24,5.47,3.04,0.28,1.15,50.66
0.65,562.61,380.93,153.6,5.57,3.75,0.07,2.11,72.28
0.85,717.61,257.64,172.89,6.39,2.78,0.24,0.21,52.12
0.81,623.63,410.48,126.59,6.74,3.79,0.2,0.76,97.24
0.92,752.81,284.63,179.55,5.75,4.6,0.17,0.02,57.88
0.89,549.07,407.09,213.3,4.54,3.29,0.28,0.48,41.34
0.94,634.78,326.19,206.99,4.2,2.75,0.38,2.65,36.39
0.72,598.33,386.85,192.22,4.44,4.14,0.38,0.76,51.93
0.86,698.27,380.61,196.19,4.55,3.99,0.35,3.78,69.75
0.7,796.64,345.24,198.02,6.23,3.29,0.22,2.39,68.14
0.64,638.77,404.92,201.42,6.69,3.88,0.11,2.94,61.22
0.93,795.12,394.65,191.24,6.27,4.58,0.27,4.17,88.62
0.82,594.03,317.86,190,4.18,4.25,0.31,2.66,42.03
0.67,628.77,370.55,136.11,4.29,3.07,0.04,4.6,81.07
0.65,779.77,360.32,116.29,6.39,2.24,0.09,2.19,108.21
0.7,607.15,408.18,212.49,5.49,2.66,0.05,0.08,43.81
0.78,549.89,388.98,203.59,6.22,4.39,0.19,3.76,54.49
0.78,544.3,353.78,207.85,5.49,4.1,0.39,1.03,34.68
0.85,784.47,360.18,114.92,5.38,4.67,0.39,3.94,115.97
0.84,524.3,277.59,138.1,3.73,3.41,0.2,3.89,53.15
0.89,762.11,323.93,110.91,4.02,2.05,0.02,0.56,99.06
0.66,797.17,397.7,213.74,6.11,2.22,0.27,3.27,72.35
0.74,560.95,342.65,186.29,6.02,2.89,0.17,3.41,49.32
0.86,547.14,389.07,214.2,3.77,3.16,0.4,3.65,38.26
0.92,620.83,353.87,206.9,3.94,3.03,0.3,2.8,44.19
0.66,711.91,280.77,206.42,3.66,3.12,0.16,0.86,36.43
0.82,684.89,254.43,133.6,5.53,2.95,0.11,4.57,69.92
0.76,753.02,304.67,190.26,4.67,3.52,0.39,3.58,58.51
0.85,709.39,342.17,124.05,3.9,3.54,0.14,2.72,91.25
0.64,596.85,361.04,127.64,4.2,2.04,0.35,1.02,74.94
0.84,585.47,353.13,194.42,5.72,3.48,0.37,3.74,51.31
0.85,652.63,257.25,200.67,3.84,3.61,0.38,2.29,33.48
0.81,606.9,389.72,214.04,3.96,3.9,0.32,0.31,43.7
0.67,686.94,303.86,177.41,4.3,3.77,0.03,0.26,54.95
0.92,778.75,333.12,207.23,5.4,4.55,0.15,3.31,58.58
0.77,676.18,342.15,136.77,6.07,4.54,0.34,1.14,88.58
0.8,637.55,306.59,121.02,6.22,2.21,0.11,0.39,77.84
0.93,768.47,358.93,112.09,4.22,2.53,0.04,1.86,109.28
0.77,796.86,386.7,149.15,5.48,2.98,0.01,0.36,98.78
0.88,627.67,354.51,143.89,5.48,3.99,0.13,3.96,79.57
0.83,662.94,314.42,204.97,6.4,2.62,0.18,2.74,44.63
0.7,753.12,251.38,166.95,3.94,2.56,0.37,0.74,55.06
0.68,760.58,254.1,183.62,4.38,2.76,0.13,3.88,52.16
0.67,623.22,321.81,207.11,4.84,2.36,0.12,0.99,32.9
0.96,640.42,366.77,156.17,5.73,4.42,0.24,1.89,77.74
0.68,642.43,255.26,139.36,3.91,2.55,0.13,1.56,55.91
0.63,597.13,391.21,119.93,6.16,2.34,0.17,4.95,93.27
0.87,697.26,365.89,193.83,4.86,3.57,0.07,1.19,64.16
0.63,613.65,312.72,170.55,6.67,4.8,0.3,2.82,57.91
0.65,519.93,247.1,189.24,5.06,3.08,0.11,1.94,15.61
0.66,739.67,284.96,199.51,4.92,2.9,0.1,1.27,46.96
0.65,691.36,251.08,160.93,6.53,4.63,0.29,1.97,56.37
0.79,636.66,384.54,175.57,6.56,3.48,0.21,2.11,68.32
0.63,516.28,346.84,218.6,4.05,3.5,0.09,0.17,16.06
0.63,521.02,302.96,188.54,4.43,3.51,0.39,0.52,26.26
0.75,596.55,301.08,189.39,6.84,3.21,0.01,1.48,40.01
0.79,748.96,405.71,120.52,6.26,2.4,0.34,3.06,114.46
0.85,653.77,285.63,192.57,6.67,2.13,0.07,1.12,43.74
0.64,651.89,259.8,200.16,5.23,2.14,0.27,0.11,27.4
0.82,678.39,321.53,128.26,6.1,3.15,0.12,3.58,86.64
0.75,729.63,322.04,144.04,4.06,3.5,0.38,3.26,84.89
0.91,633.84,331.94,214.82,4.92,3.38,0.26,4.84,41.61
0.96,626.73,358.59,183.88,6.62,2.93,0.21,1.02,58.86
0.82,569.54,374.16,145.59,5.78,2.97,0.22,1.84,71.62
0.84,711.45,357.2,217.31,3.63,2.79,0.25,3.75,48.73
0.73,765.4,410.55,126.69,5.4,2.63,0.38,2.6,110.71
0.98,642.06,339.65,204.83,4.12,3.61,0.36,4.31,45.7
0.8,615.6,250.76,198.77,4.97,3.97,0.06,1.68,29.14
0.9,667.89,380.69,116.59,6.61,2.37,0.11,3.11,102.39
0.77,546.16,269.93,197.99,5.05,2.05,0.19,3,19.76
0.63,718.74,388.39,194.57,5.28,3.5,0.23,4.32,70.58
0.89,723.65,385.98,157.98,3.9,2.83,0,2.83,80.23
0.72,605.3,297.85,192.38,3.56,2.48,0.21,2.97,31.92
0.76,624.84,341.83,168.2,3.75,2.24,0.01,2.96,57.76
0.81,681.03,257.66,149.14,4.2,2.43,0.27,3.75,63.01
0.84,692.08,389.27,189.19,3.82,4.96,0.14,1.05,66.94
0.87,707.34,256.01,168.66,5.86,2.69,0.36,2.23,56
0.89,608.7,370.43,211.94,4.48,4.23,0.04,2.1,45.52
0.74,788.55,257.9,120.8,3.7,3.77,0.01,1.83,83.54
0.71,685.67,349.88,164.42,5.98,2.98,0.2,4.8,75.3
0.62,764.32,245.74,133.64,5.31,3.8,0.11,4.73,79.36
0.97,570.28,355.05,113.39,6.47,2.21,0.12,2.62,88.48
0.86,664.71,326.47,184.05,4.25,2.95,0.03,0,49.69
0.85,565.35,297.07,152.74,6.13,4.99,0.04,3.92,54.34
0.8,658.91,252.74,147.57,5.18,2.41,0.11,1.2,53.92
0.75,667.75,293.94,147.99,6.77,3.18,0.24,3.94,75.87
0.79,667.3,258.27,183.03,6.36,3.81,0.01,3.05,42.23
0.85,681.23,289.5,121.78,6.58,3.49,0.15,1.63,84.21
0.8,519.94,324.63,217.69,5.04,4.95,0.16,0.45,20.53
0.96,692.12,282.1,170.36,5.11,4.41,0.36,1.24,56.44
0.73,684.82,364.07,180.55,4,2,0.14,4.91,69.22
0.85,620.71,349.9,168.8,5.67,2.04,0.15,4.43,64.57
0.94,567.38,394.51,170.75,4.07,2.84,0.2,2.23,60.49
0.65,731.68,328.06,185.62,4,2.99,0.14,3.99,60.73
0.94,766.46,386.98,148.02,3.59,4.03,0.24,4.66,98.06
0.76,736.18,270.48,143.76,4.45,2.3,0.24,3.18,70.99
0.7,773.38,341.09,172.33,4.7,2.41,0.31,3.4,79.35
0.97,590.63,286.81,219.05,3.98,4.16,0.25,3.92,18.93
0.74,716.89,259.47,215.34,6.67,2.65,0.3,4.39,36.61
0.88,557.77,288.69,142.21,4.88,3.48,0.31,3.33,60.6
0.91,782.34,277.87,218.57,5.13,2.38,0.31,0.77,40.81
0.71,556.27,349.9,137.73,5.59,4.32,0.03,1,64.85
0.74,703.97,348.58,198.2,6.9,4.63,0.18,0.16,61.66
0.8,740.83,255.85,135.67,6,3.9,0.06,1.28,74.56
0.69,763.39,269.23,179.11,6.86,2.75,0.12,1.62,56.97
0.87,789.98,268.91,184.37,4.45,3.9,0.07,3.76,58.8
0.8,654.06,372.06,113.9,6.02,4.46,0.34,0.39,98.13
0.65,568.37,370.65,110.66,5.72,3.51,0.13,4.79,88.72
0.94,542.49,313.28,122.98,4.6,4.28,0.32,4.16,69.61
0.75,693.78,408.07,137.79,6.6,4.53,0.06,1.36,100.51
0.76,625.15,412.2,189.33,4.71,4.94,0.36,1.89,65.29
0.69,723.32,380.01,137.55,3.91,3.02,0.14,0.82,91.17
0.64,776.46,246.09,111.43,3.63,3.47,0.34,1.92,84.86
0.86,632.43,333.74,215.19,5.28,4.81,0.22,2.64,40.93
0.96,759.91,266.16,210.87,6.93,4.93,0.34,2.92,45.88
0.84,588.93,296.62,124.07,6.02,2.3,0.18,1.36,70.34
0.74,747.02,248.42,199.59,4.62,4.88,0.06,1.78,40.77
0.97,556.47,276.45,132.18,4.33,4.92,0.4,0.05,59.51
0.71,560.58,364.02,219.23,5.62,3.6,0.39,1.43,32.46
0.85,521.52,309.07,184.68,6.12,2.38,0.26,3.95,38.07
0.95,599.31,337.45,139.86,5.77,2.38,0.29,0.74,70.68
0.72,784.03,262.03,120.47,6.74,3.23,0.23,0.49,89.09
0.97,628.32,395.78,165.83,4.2,2.6,0.12,1.66,68.48
0.75,537.83,336.36,146.44,5.05,3.92,0.15,3.25,61.64
0.93,695.03,399.01,113.2,6.76,2.56,0.35,4.77,111.49
0.93,764.28,312.69,121.37,4.63,3.62,0.31,2.53,96.22
0.74,622.91,356.7,148.92,4.28,2.13,0.13,2.34,68.7
0.89,649.82,381.16,199.98,6.79,2.37,0.32,3.9,59.99
0.78,722.39,408.6,199.17,6.42,2.81,0.39,3.91,73.04
0.68,529.09,415.38,184.61,5.23,4.48,0.26,0.51,54.01
0.87,577.56,340.85,179.43,6.34,4.43,0.27,3.64,53.24
0.94,629.18,386.19,153.9,6.02,2.22,0.1,4.97,80.72
0.89,610.64,271.64,213.74,6.19,2.91,0.39,4.67,30.72
0.83,584.85,364.14,212.24,5,3.11,0.03,4.67,40.88
0.96,738,347.54,158.9,5.44,4.75,0.32,1.56,80.07
0.93,520.39,282.69,124.75,3.9,3.45,0.02,0.43,51.84
0.63,636.01,388.65,208.94,3.59,3.51,0.3,1.79,48.11
0.94,648.87,364.2,138.06,6.97,2.85,0.15,1.26,82.83
0.71,679.83,328.13,157.76,4.83,4.84,0.31,1.7,67.49
0.82,522.92,249.27,214.15,6.34,3.41,0.14,3.17,8.65
0.84,561.02,254.07,142.88,4.93,2.83,0.29,0.42,45.11
0.97,706.96,283.95,122.88,4.64,3.06,0.33,3.85,82.18
0.7,779.68,295.34,176.67,6.7,4.32,0.27,4.48,74.47
0.81,807.5,311.09,149.21,4.93,3.46,0.15,3.4,87.25
0.78,516.36,341.25,142.82,6.64,2.79,0.02,2.65,63.43
0.83,669.11,395.28,165.7,4.69,3.08,0.17,0.72,76.99
0.78,601.94,382.82,165.8,5.88,3.68,0.28,4.97,69.79
0.62,637.79,372.62,170.04,3.75,4.66,0.39,0.5,67.45
0.63,721.67,320.14,191.82,5.79,3.24,0.25,2.52,55.86
0.76,758.86,323.39,158.3,6.34,4.63,0.06,3.38,82.54
0.9,627.33,349.4,141.6,6.93,2.57,0.08,4.81,81.38
0.65,606.56,287.84,133.44,4.06,3.91,0.38,1.15,64.26
0.63,736.31,347.64,141.19,5.77,3.27,0.3,3.55,90.42
0.77,770.17,333.51,181.62,5.8,4.83,0.24,3.4,71.56
0.66,678.05,400.06,154.59,5.46,2.41,0.06,0.1,82.27
0.85,568.06,263.8,155.8,4.46,3.42,0.15,4.38,51.51
0.95,757.76,312.05,150.08,5.2,2.69,0.33,4.69,80.43
0.66,685.96,320.77,144.15,5.84,2.94,0.06,2.67,75.91
0.94,521.32,282.85,202.39,6.47,3.35,0.12,3.71,25.5
0.67,692.38,290.47,112.2,5.57,4.79,0.23,3.62,92
0.83,691.22,341.6,155.97,4.66,4.12,0.21,3.31,73.97
0.89,619.56,269.84,182.41,4.17,2.4,0.32,3.26,38.47
0.82,652.95,371.17,199.21,5.8,4.48,0.27,4.68,62.31
0.93,745.35,358.82,216.22,3.8,4.43,0.21,1.46,50.23
0.89,522.54,378.24,111.1,5.1,3.67,0.04,2.63,84.49
0.69,658.62,367.98,162.52,5.23,4.21,0.23,3.62,77.64
0.64,657.77,282.49,186.82,6.57,4.75,0.14,4.55,49.79
0.76,692.32,338.69,118.77,5.08,4.9,0.18,3.83,95.49
0.8,658.35,344.09,150.2,5.14,3.58,0.06,0.84,75.34
0.83,766.69,293.54,146.68,6.24,4.78,0.02,1.22,83.18
0.8,514.92,258.79,167.09,6.04,3.49,0.37,4.37,33.87
0.82,617.98,334.33,117.46,6.22,4.11,0,0.5,86.83
0.81,563.04,396.56,198.52,5.79,3.76,0.06,2.39,48.99
0.89,783.4,335.81,150.51,5.31,4.47,0.12,2.49,90.8
0.87,754.07,383.96,160.4,4.94,2.49,0.21,0.15,82.79
0.69,625.69,345.66,196.88,4.05,3.35,0.25,3.31,51.71
0.72,668.55,260.07,212.86,4.1,3.09,0.21,1.41,23.01
0.7,727.41,256.46,217.07,6.21,3.19,0.12,1.8,30.43
0.98,544.07,414.6,208.11,6.62,4.26,0.35,4.25,51.49
0.86,555.55,275.03,133.62,5.27,2.71,0.22,1.2,58.7
0.75,788.61,363.78,167.91,6.97,2.17,0.11,3.72,89.7
0.84,560.25,394.02,123.06,3.57,2.21,0.39,2.56,84.98
0.65,676.61,271.5,130.17,6.17,4.34,0.06,1.06,71.2
0.79,539.95,312.11,204.29,3.71,3.67,0.21,3.91,23.49
0.91,551.1,384.53,190.73,4.47,4.34,0.15,0.24,50.13
0.92,806.09,335.42,189.94,6.15,4.68,0.37,4.84,80.2
0.73,772.72,394.49,211.08,5.54,3.21,0.19,1.18,66.55
0.75,619.76,355.64,170.12,6.52,2.54,0.36,1.8,63.79
0.71,530.94,381.43,198.5,5.42,4.63,0.31,0.5,44.2
0.67,559.61,359.65,153.16,4.8,2.58,0.12,2.72,64.42
0.79,596,353.13,199.21,6.43,4.64,0.38,1.34,47.04
0.75,778.21,398.5,132.33,3.85,3.76,0.17,0.99,104.71
0.64,764.82,371.76,150.02,4.95,2.22,0.4,1.08,93.92
0.73,771.04,294.96,188.37,4.62,3.26,0.16,4.66,59.69
0.64,685.26,357.71,213.26,5.79,2.09,0.29,0.39,45.3
0.9,787.34,303.74,193.75,6.58,2.15,0.2,1.07,57.91
0.87,633.95,307.85,113.21,6.2,4.04,0.26,3.11,83.85
0.94,621.19,407.18,151.85,5.99,3.7,0.09,3.51,84.24
0.73,793.49,309.58,175.84,5.04,3.08,0.39,4.59,73.66
0.95,635.87,412.35,127.11,6.18,4.81,0.04,1.13,94.9
0.64,660.28,390.49,181.82,6.77,2.59,0.31,4.34,74.62
0.79,688.59,296.75,118.82,4.23,2.67,0.1,4.69,90.65
0.68,787.5,294.66,195.9,4.02,2.4,0.19,1.52,52.8
0.66,749.58,364.49,136.86,6.7,2.41,0.05,4.82,98.55
0.7,631.23,262.09,138.87,4.97,3.91,0.15,1.36,59.34
0.67,565.18,357.9,150.33,5.46,2.84,0.25,3.47,66.81
0.92,527.1,355.77,174.29,4.71,2.92,0.19,1.93,48.22
0.73,641.96,415.67,151.68,3.64,2.51,0.2,1.03,80.49
0.93,517.77,299.14,143.45,5.71,2.08,0.33,0.25,49.22
0.63,566.35,324.37,110.91,6.41,2.16,0.03,3.7,81.83
0.86,705.77,380.84,220.27,5.54,4.39,0.08,3.7,54.36
0.64,667.73,401.71,134.5,4.78,3.88,0.19,0.2,92.36
0.7,575.08,311.44,210.6,4.39,3.18,0.36,0.46,21.96
0.91,751.23,270.8,155.44,5.45,4.04,0.11,1.24,71.03
0.89,666.47,357.12,146.56,5.5,3.69,0.14,3.96,83.16
0.91,793.84,371.75,173.38,3.94,2.4,0.12,0.35,76.29
0.74,793.17,328.89,203.44,3.66,2.11,0.07,3.43,60.89
0.8,589.72,247.18,149.48,4.83,2.53,0.11,2.01,43.71
0.65,571.4,311.73,122.65,6.11,3.76,0.05,1.5,68.85
0.86,631.45,284.97,204.73,5.84,3.94,0.07,2.94,36.18
0.9,790.47,256.65,181.55,4.77,2.79,0.25,2.24,57.83
0.69,705.67,381.29,205.62,4.61,4.6,0.39,0.82,57.19
0.78,555.18,368.85,187.3,5.53,3.54,0.04,3.39,49.6
0.78,745.57,255.99,138.14,3.75,2.65,0.34,1.36,68.58
0.75,619.36,353.94,173.89,4.46,4.23,0.01,1.49,59.17
0.85,541.33,302.81,111.9,4.03,2.64,0.39,0.11,65.64
0.97,580.07,352.12,112.81,6.5,3.43,0.06,0.59,86.22
0.72,542.01,353.15,122.43,4.46,4.34,0.33,2.75,77.22
0.77,573.41,342.61,216.89,6.39,2.31,0.27,3.59,33.64
0.73,679.19,284.25,193.63,5.97,4.71,0.13,3.6,44.56
0.71,683.65,286.25,167.08,6.3,4.16,0.1,2.03,60.16
0.64,564,339.91,125.9,6.23,2.55,0.11,4.46,75.44
0.75,608.07,310.86,170.81,4.93,3.48,0.1,4.97,56.01
0.64,770.36,375.46,151.7,5.09,2.72,0.07,3.15,91.08
0.79,775.91,258.58,169,6.99,3.79,0.27,4.18,68.39
0.76,732.02,280.6,194.61,3.98,4.7,0.24,0.32,44.19
0.72,750.45,383.7,148.77,4.75,4.73,0.2,4.99,94.49
0.97,798.59,390.62,137.62,5.11,3.79,0.09,4.71,108.27
0.75,769.17,396.27,134.36,4.71,2.09,0.34,0.06,100.46
0.71,648.49,322.15,183.76,3.96,4.54,0.07,3.61,48.29
0.71,652.7,330.07,205.61,5.36,2.23,0.34,4.89,46.82
0.82,712.08,407.72,218.3,5.49,4.56,0.33,1.16,61.44
0.84,585.68,258.24,144.8,5.03,4.7,0.31,2.15,51.78
0.75,531.21,251.54,200.53,3.86,4.03,0.38,3.85,15.39
0.74,646.72,352.35,150.63,3.9,3.46,0.19,0.05,71.61
0.97,704.92,317.89,160.48,4.5,3.67,0.21,0.13,65.81
0.94,527.63,355.77,128.73,4.42,4.54,0.37,4.41,69.27
0.74,580.71,268.88,117.35,6.61,4.77,0.37,1.06,68.24
0.62,561.85,268.72,128.69,6.48,3.71,0.09,1.97,58.12
0.75,739.89,288.7,193.74,3.73,2.33,0.01,0.4,44.88
0.75,665.11,275.45,141.88,6.24,4.58,0.16,1.26,67.93
